system:index,CII,RFI,aspect,chirps_30d,chirps_7d,compound_risk,dist_water,elevation,event_id,flood,flood_driver,freeboard_fes,imerg_24h,imerg_3d,imerg_peak_intensity,lt0,lt1,lt3,onshore_wind,rain_intensity_ratio,season_wet,slope,soil_moisture,solar_rad,split,spring_flag_fes,surface_pressure,tide_anomaly,tide_max_fes,tide_range_fes,u_wind_10m,v_wind_10m,wind_dir,wind_speed,.geo
3_182,0.28103505720558747,0.6871664838825026,333.3140563964844,163.98585319519043,7.581873416900635,0.147466242313385,0.0,5,jul2020,1.0,1,-4.353,37.689998626708984,48.81800079345703,7.899999618530273,0,0,0,-0.22125821177959448,0.04788289096025701,0.0,4.145009517669678,0.3448241055011749,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_183,0.710377358490566,0.4596991708141147,296.4390869140625,149.67659711837769,8.128929138183594,0.047327738255262375,0.0,-6,jul2020,1.0,2,6.647,28.94999885559082,55.195499420166016,10.019999504089355,1,1,1,-0.22125821177959448,0.06650003846461461,0.0,4.158873558044434,0.20229510962963104,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_184,0.11037735849056605,0.6858145847514721,225.15989685058594,166.67156410217285,0.0,0.15745529532432556,0.0,19,jul2020,1.0,1,-18.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.0796199373416736,0.0,2.6288464069366455,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_186,0.4947776151795456,0.666249993838809,116.43942260742188,156.80758094787598,0.0,0.15431185066699982,0.0,2,jul2020,1.0,1,-1.353,32.64500045776367,56.85349655151367,9.34999942779541,0,0,1,-0.14885331780910493,0.05924936794312642,0.0,2.082155466079712,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_190,0.637272653828851,0.5949282283264911,-0.0,146.3230128288269,10.495858192443848,0.11367931216955185,0.0,0,jul2020,1.0,2,0.647,26.48499870300293,31.290998458862305,6.429999828338623,0,1,1,0.1498036358356476,0.043645590087202285,0.0,0.0,0.3685772120952606,99.83525848388672,train,0,101251.6640625,-0.10299999999999998,0.647,1.429,4.747787952423096,4.959644317626953,46.25023267169647,6.865825674931109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_192,0.13854001855628212,0.6779160245853686,198.52391052246094,150.9865998029709,10.107036590576172,0.15343989431858063,0.0,7,jul2020,1.0,1,-6.353,37.689998626708984,48.81800079345703,7.899999618530273,0,0,0,0.1498036358356476,0.051978264062565414,0.0,2.9319443702697754,0.35474157333374023,99.83525848388672,train,0,101251.6640625,-0.10299999999999998,0.647,1.429,4.747787952423096,4.959644317626953,46.25023267169647,6.865825674931109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_193,0.11037735849056605,0.6906200489976018,270.0,169.99789214134216,0.0,0.15745529532432556,0.0,16,jul2020,1.0,1,-15.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.07807113444860868,0.0,0.932547926902771,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_194,0.11037735849056605,0.5785138175905591,206.6942596435547,151.13282895088196,0.0,0.10359381139278412,0.0,10,jul2020,1.0,1,-9.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.04699840046252438,0.0,4.145310401916504,0.3383156657218933,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_197,0.637272653828851,0.64381155258993,18.529085159301758,141.27575874328613,0.0,0.15431185066699982,0.0,0,jul2020,1.0,1,0.647,32.64500045776367,56.85349655151367,9.34999942779541,0,1,1,-0.14885331780910493,0.06571744554647563,0.0,2.932032823562622,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_206,0.710377358490566,0.5549328238970932,33.824974060058594,138.32169699668884,8.469478607177734,0.10115295648574829,0.0,-6,jul2020,1.0,2,6.647,26.48499870300293,31.290998458862305,6.429999828338623,1,1,1,0.04469478693008444,0.046152178497304984,0.0,3.3455755710601807,0.33898261189460754,100.37268829345703,train,0,101231.7734375,-0.10299999999999998,0.647,1.429,4.603952884674072,4.667161464691162,45.390624968673116,6.555820185285504,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_207,0.11037735849056605,0.5877958064582833,-0.0,156.2983729839325,0.0,0.10441693663597107,0.0,8,jul2020,1.0,1,-7.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.04545501318860191,0.0,1.8543341159820557,0.3402092456817627,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_211,0.710377358490566,0.6065730773560332,18.530078887939453,169.2959439754486,0.0,0.10441693663597107,0.0,-2,jul2020,1.0,2,2.6470000000000002,27.19999885559082,57.31599807739258,7.149999618530273,1,1,1,-0.22125821177959448,0.04198573055598483,0.0,2.9320499897003174,0.3402092456817627,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_215,0.710377358490566,0.5608572619497493,225.16189575195312,138.91101372241974,0.0,0.10359381139278412,0.0,-2,jul2020,1.0,2,2.6470000000000002,27.19999885559082,57.31599807739258,7.149999618530273,1,1,1,-0.22125821177959448,0.05110390832215475,0.0,1.3151612281799316,0.3383156657218933,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_217,0.11037735849056605,0.6906200489976018,90.0,169.99789214134216,0.0,0.15745529532432556,0.0,14,jul2020,1.0,1,-13.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.07807113444860868,0.0,0.9325412511825562,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_221,0.28103505720558747,0.4596991708141147,-0.0,149.67659711837769,8.128929138183594,0.047327738255262375,0.0,5,jul2020,1.0,1,-4.353,28.94999885559082,55.195499420166016,10.019999504089355,0,0,0,-0.22125821177959448,0.06650003846461461,0.0,0.9274099469184875,0.20229510962963104,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_223,0.11037735849056605,0.6240274079346211,51.49763488769531,150.57133746147156,0.0,0.12547752261161804,0.0,23,jul2020,1.0,1,-22.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.08807733474799542,0.0,5.937981128692627,0.3357105255126953,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_230,0.11037735849056605,0.4534109266270205,225.16253662109375,141.57137835025787,0.0,0.04993807151913643,0.0,13,jul2020,1.0,1,-12.353,28.94999885559082,55.195499420166016,10.019999504089355,0,0,0,-0.22125821177959448,0.07028058240043825,0.0,2.628967523574829,0.20793713629245758,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_239,0.3522825765302402,0.5877958064582833,180.0,156.2983729839325,0.0,0.10441693663597107,0.0,4,jul2020,1.0,1,-3.3529999999999998,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.04545501318860191,0.0,2.7802884578704834,0.3402092456817627,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_247,0.28103505720558747,0.6533469407821957,288.3432922363281,147.8761260509491,0.0,0.14477460086345673,0.0,5,jul2020,1.0,1,-4.353,32.64500045776367,56.85349655151367,9.34999942779541,0,0,0,-0.14885331780910493,0.06280388720348358,0.0,2.9445364475250244,0.3775002360343933,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_259,0.4947776151795456,0.6533469407821957,314.84722900390625,147.8761260509491,0.0,0.14477460086345673,0.0,2,jul2020,1.0,1,-1.353,32.64500045776367,56.85349655151367,9.34999942779541,0,0,1,-0.14885331780910493,0.06280388720348358,0.0,1.3149508237838745,0.3775002360343933,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_262,0.11037735849056605,0.4596991708141147,270.0,149.67659711837769,8.128929138183594,0.047327738255262375,0.0,9,jul2020,1.0,1,-8.353,28.94999885559082,55.195499420166016,10.019999504089355,0,0,0,-0.22125821177959448,0.06650003846461461,0.0,2.7957658767700195,0.20229510962963104,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_264,0.13854001855628212,0.6829817397432913,291.6997985839844,154.4930727481842,9.953487396240234,0.15343989431858063,0.0,7,jul2020,1.0,1,-6.353,37.689998626708984,48.81800079345703,7.899999618530273,0,0,0,0.1498036358356476,0.050806119391080894,0.0,5.004177570343018,0.35474157333374023,99.83525848388672,train,0,101251.6640625,-0.10299999999999998,0.647,1.429,4.747787952423096,4.959644317626953,46.25023267169647,6.865825674931109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_265,0.11037735849056605,0.4534109266270205,180.0,141.57137835025787,0.0,0.04993807151913643,0.0,9,jul2020,1.0,1,-8.353,28.94999885559082,55.195499420166016,10.019999504089355,0,0,0,-0.22125821177959448,0.07028058240043825,0.0,2.7802884578704834,0.20793713629245758,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_270,0.11037735849056605,0.5785138175905591,128.50245666503906,151.13282895088196,0.0,0.10359381139278412,0.0,28,jul2020,1.0,1,-27.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.04699840046252438,0.0,5.93796968460083,0.3383156657218933,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_274,0.11037735849056605,0.6716679705814808,53.284027099609375,156.87931990623474,0.0,0.15745529532432556,0.0,21,jul2020,1.0,1,-20.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.08455825269404528,0.0,4.643946170806885,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_277,0.11037735849056605,0.5626767164942407,341.46881103515625,138.91101372241974,0.0,0.10441693663597107,0.0,9,jul2020,1.0,1,-8.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.05110390832215475,0.0,5.848861217498779,0.3402092456817627,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_279,0.11037735849056605,0.5785138175905591,270.0,151.13282895088196,0.0,0.10359381139278412,0.0,22,jul2020,1.0,1,-21.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,0,-0.22125821177959448,0.04699840046252438,0.0,5.578606128692627,0.3383156657218933,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_292,0.4947776151795456,0.5877958064582833,333.3070373535156,156.2983729839325,0.0,0.10441693663597107,0.0,2,jul2020,1.0,1,-1.353,27.19999885559082,57.31599807739258,7.149999618530273,0,0,1,-0.22125821177959448,0.04545501318860191,0.0,2.0753471851348877,0.3402092456817627,88.1639633178711,train,0,101103.6484375,-0.10299999999999998,0.647,1.429,3.6311562061309814,3.318246841430664,42.42189588312514,4.918948820021217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_297,0.11037735849056605,0.6906200489976018,236.45619201660156,169.99789214134216,0.0,0.15745529532432556,0.0,14,jul2020,1.0,1,-13.353,33.310001373291016,58.0464973449707,13.34999942779541,0,0,0,-0.14885331780910493,0.07807113444860868,0.0,3.3531484603881836,0.395781010389328,88.07394409179688,train,0,101046.6171875,-0.10299999999999998,0.647,1.429,2.813105821609497,2.602593421936035,42.77398960165117,3.832369617283537,"{""type"":""MultiPoint"",""coordinates"":[]}"
