datetime,combined_m,Thgt,Tper,R2,TWL
2025-06-25 19:00:00,-0.13600348222239872,1.24,13.513514,0.8085225993839862,0.6725191171615874
2025-06-25 20:00:00,-0.4924715601604047,1.24,13.513514,0.8085225993839862,0.31605103922358146
2025-06-25 21:00:00,-0.7440307686577119,1.25,13.513514,0.8117762245996367,0.06774545594192483
2025-06-25 22:00:00,-0.835804113086969,1.25,13.333333,0.8009524927468717,-0.034851620340097256
2025-06-25 23:00:00,-0.7598745137736195,1.25,13.333333,0.8009524927468717,0.04107797897325227
2025-06-26 00:00:00,-0.5457937315846998,1.25,13.333333,0.8009524927468717,0.25515876116217195
2025-06-26 01:00:00,-0.24744266830191874,1.25,13.157894,0.7904136196552733,0.5429709513533546
2025-06-26 02:00:00,0.07109701249552267,1.25,12.987012,0.7801484921087275,0.8512455046042502
2025-06-26 03:00:00,0.34669405610819065,1.25,12.987012,0.7801484921087275,1.1268425482169182
2025-06-26 04:00:00,0.5205627528988553,1.25,12.820513,0.770146657676942,1.2907094105757975
2025-06-26 05:00:00,0.5471670123275255,1.25,12.820513,0.770146657676942,1.3173136700044674
2025-06-26 06:00:00,0.4155573973841666,1.25,12.820513,0.770146657676942,1.1857040550611087
2025-06-26 07:00:00,0.16458282517200729,1.26,12.658227,0.7634334368607536,0.9280162620327609
2025-06-26 08:00:00,-0.1245624943876638,1.27,12.658227,0.766456947452956,0.6418944530652922
2025-06-26 09:00:00,-0.35799430987882647,1.28,12.658227,0.7694685777085276,0.41147426782970115
2025-06-26 10:00:00,-0.4668370307361298,1.29,12.658227,0.7724684665814298,0.30563143584529995
2025-06-26 11:00:00,-0.4284080400617056,1.31,12.658227,0.7784335626284543,0.35002552256674874
2025-06-26 12:00:00,-0.26192420739956496,1.3299999,12.820513,0.7944091407065232,0.5324849333069583
2025-06-26 13:00:00,-0.014258083439122752,1.35,13.333333,0.8323742471319147,0.8181161636927919
2025-06-26 14:00:00,0.2546136564565271,1.37,13.513514,0.8498486807382023,1.1044623371947293
2025-06-26 15:00:00,0.4848191598059063,1.39,13.513514,0.8560294798508208,1.340848639656727
2025-06-26 16:00:00,0.6213901815843094,1.42,13.513514,0.8652178949290592,1.4866080765133685
2025-06-26 17:00:00,0.6174243073025295,1.4399999,13.513514,0.8712896436938897,1.4887139509964191
2025-06-26 18:00:00,0.4509081289430841,1.4599999,13.513514,0.8773194021731361,1.3282275311162202
2025-06-26 19:00:00,0.1457341181418862,1.48,13.513514,0.8833080302867646,1.0290421484286507
2025-06-26 20:00:00,-0.22529000626011547,1.5,13.513514,0.8892562997192023,0.6639662934590869
2025-06-26 21:00:00,-0.5624407855400047,1.51,13.333333,0.8803193022591362,0.3178785167191316
2025-06-26 22:00:00,-0.7774452559529996,1.51,13.333333,0.8803193022591362,0.10287404630613661
2025-06-26 23:00:00,-0.8253241008785422,1.51,13.333333,0.8803193022591362,0.054995201380593994
2025-06-27 00:00:00,-0.7096195374257243,1.52,13.157894,0.871607989411551,0.1619884519858268
2025-06-27 01:00:00,-0.4689426955256495,1.52,12.987012,0.8602883879277099,0.3913456924020604
2025-06-27 02:00:00,-0.16123774783958547,1.53,12.820513,0.8520481618905713,0.6908104140509859
2025-06-27 03:00:00,0.15093797806429665,1.54,12.820513,0.8548280980265849,1.0057660760908815
2025-06-27 04:00:00,0.40854258600098703,1.56,12.820513,0.8603610237365732,1.2689036097375603
2025-06-27 05:00:00,0.5567488770342982,1.5699999,12.658227,0.8521885938563948,1.408937470890693
2025-06-27 06:00:00,0.5550492774880667,1.5699999,12.658227,0.8521885938563948,1.4072378713444613
2025-06-27 07:00:00,0.3999276564520016,1.5799999,12.658227,0.8548982625323438,1.2548259189843454
2025-06-27 08:00:00,0.13828704410780546,1.5699999,12.658227,0.8521885938563948,0.9904756379642002
2025-06-27 09:00:00,-0.14378888784537613,1.5699999,12.658227,0.8521885938563948,0.7083997060110186
2025-06-27 10:00:00,-0.35444464544093984,1.56,12.499999,0.8388519192910722,0.4844072738501323
2025-06-27 11:00:00,-0.433917728923851,1.56,12.499999,0.8388519192910722,0.40493419036722117
2025-06-27 12:00:00,-0.37107700531482407,1.56,12.499999,0.8388519192910722,0.4677749139762481
2025-06-27 13:00:00,-0.19419160115000972,1.55,12.195122,0.8157649161149697,0.62157331496496
2025-06-27 14:00:00,0.045902765795692135,1.55,12.048192,0.8059363683460526,0.8518391341417448
2025-06-27 15:00:00,0.29125011426048136,1.55,12.048192,0.8059363683460526,1.097186482606534
2025-06-27 16:00:00,0.48784260944005536,1.54,12.048192,0.803332366810838,1.2911749762508933
2025-06-27 17:00:00,0.5868098921613042,1.54,11.904761,0.7937688767283388,1.380578768889643
2025-06-27 18:00:00,0.5473708160465618,1.54,11.904761,0.7937688767283388,1.3411396927749006
2025-06-27 19:00:00,0.35538908266494706,1.55,11.904761,0.7963418782144012,1.1517309608793482
2025-06-27 20:00:00,0.04328361028701225,1.55,11.904761,0.7963418782144012,0.8396254885014134
2025-06-27 21:00:00,-0.3107323895946659,1.55,11.904761,0.7963418782144012,0.48560948861973524
2025-06-27 22:00:00,-0.6086283476067741,1.56,11.904761,0.7989065929966478,0.1902782453898737
2025-06-27 23:00:00,-0.7720972575515337,1.5699999,11.904761,0.8014630751041555,0.029365817552621798
2025-06-28 00:00:00,-0.7702337802432664,1.5799999,11.904761,0.8040114539550295,0.0337776737117631
2025-06-28 01:00:00,-0.6186119949431207,1.5899999,20.833334,1.4114657691797057,0.792853774236585
2025-06-28 02:00:00,-0.36251583104579926,1.5999999,20.833334,1.4158973840333107,1.0533815529875115
2025-06-28 03:00:00,-0.06029369047047544,1.62,20.408163,1.395643337484035,1.3353496470135595
2025-06-28 04:00:00,0.23016054654424592,1.63,20.408163,1.3999442516470157,1.6301047981912618
2025-06-28 05:00:00,0.4560261733284007,1.64,20.408163,1.4042319929326037,1.8602581662610045
